Block Id, Timestamp
363122,2012-04-10 17:09:35.536
326082,2012-04-10 17:10:21.97
363122,2012-04-10 17:31:37.555
363122,2012-04-10 17:33:00.18
326022,2012-04-10 17:36:06.132
363121,2012-04-10 17:37:48.648
363121,2012-04-10 17:46:04.402
363122,2012-04-10 17:48:51.7
363122,2012-04-10 17:59:08.856
326062,2012-04-10 18:12:38.851
326062,2012-04-10 18:16:20.551
585061,2012-04-10 18:19:35.004
616231,2012-04-10 19:21:59.817
585031,2012-04-10 19:36:27.135
363121,2012-04-10 19:46:36.537
562252,2012-04-10 19:51:43.534
585032,2012-04-10 19:54:08.143
363121,2012-04-10 19:54:16.153
585031,2012-04-10 20:02:48.786
847011,2012-04-10 20:09:32.522
363121,2012-04-10 20:10:39.984
363122,2012-04-10 20:12:59.608
363122,2012-04-10 20:14:28.947
363121,2012-04-10 20:32:45.97
562252,2012-04-10 20:42:03.556
363121,2012-04-10 20:47:37.767
363122,2012-04-10 20:48:42.538
363122,2012-04-10 20:54:49.231
363122,2012-04-10 20:56:20.563
363121,2012-04-10 20:56:47.28
363121,2012-04-10 20:59:58.448
326061,2012-04-10 21:02:43.011
847042,2012-04-10 21:03:31.266
363131,2012-04-10 21:04:08.616
847041,2012-04-10 21:05:24.253
363122,2012-04-10 21:05:58.199
363121,2012-04-10 21:06:39.352
363131,2012-04-10 21:07:32.699
363132,2012-04-10 21:08:54.794
363132,2012-04-10 21:10:35.96
363131,2012-04-10 21:10:55.505
363121,2012-04-10 21:11:46.455
363132,2012-04-10 21:12:22.851
363131,2012-04-10 21:15:54.418
326072,2012-04-10 21:16:00.191
847042,2012-04-10 21:20:06.394
847041,2012-04-10 21:21:50.359
363121,2012-04-10 21:28:08.337
847041,2012-04-10 21:32:51.38
363131,2012-04-10 21:33:16.097
562252,2012-04-10 21:39:06.157
363132,2012-04-10 21:39:50.511
363131,2012-04-10 21:43:29.949
363122,2012-04-10 21:49:28.062
363131,2012-04-10 21:54:21.654
847041,2012-04-10 21:57:19.707
585061,2012-04-10 21:59:22.394
363122,2012-04-10 21:59:31.301
847041,2012-04-10 22:04:30.046
847021,2012-04-10 22:14:22.959
363122,2012-04-10 22:15:46.335
847041,2012-04-10 22:16:54.465
847041,2012-04-10 22:26:37.994
847042,2012-04-10 22:36:41.264
363122,2012-04-10 22:44:51.611
847042,2012-04-10 22:46:19.685
847041,2012-04-10 22:53:13.256
363122,2012-04-10 22:55:27.787
847041,2012-04-10 22:58:20.373
363122,2012-04-10 23:04:23.276
847041,2012-04-10 23:39:37.209
363121,2012-04-11 00:03:07.631
363132,2012-04-11 01:14:30.539
363131,2012-04-11 01:32:17.338
363132,2012-04-11 02:31:27.696
363132,2012-04-11 04:43:46.082
363132,2012-04-11 04:46:01.391
363122,2012-04-11 07:53:59.57
363122,2012-04-11 08:01:03.459
363131,2012-04-11 08:02:05.915
363121,2012-04-11 08:02:37.898
363131,2012-04-11 08:18:13.602
585051,2012-04-11 08:20:54.801
363131,2012-04-11 08:22:56.862
363131,2012-04-11 08:27:36.261
363131,2012-04-11 08:48:13.536
363132,2012-04-11 09:05:48.014
847042,2012-04-11 09:18:04.94
363131,2012-04-11 09:19:55.802
363131,2012-04-11 09:22:48.102
363131,2012-04-11 09:26:52.046
363131,2012-04-11 09:28:15.884
363121,2012-04-11 09:30:08.116
363131,2012-04-11 09:39:26.187
363121,2012-04-11 09:42:51.041
363121,2012-04-11 09:44:31.231
363132,2012-04-11 09:49:30.297
847041,2012-04-11 09:58:49.053
363131,2012-04-11 10:02:11.519
363131,2012-04-11 10:05:00.821
363121,2012-04-11 10:20:04.45
847041,2012-04-11 10:25:35.994
847041,2012-04-11 10:36:06.545
363132,2012-04-11 10:39:01.457
363131,2012-04-11 10:45:18.598
363121,2012-04-11 10:45:48.172
363121,2012-04-11 10:48:39.198
363131,2012-04-11 10:52:32.368
363132,2012-04-11 10:53:39.104
363131,2012-04-11 10:56:59.402
363132,2012-04-11 10:58:05.749
847041,2012-04-11 11:17:21.334
363121,2012-04-11 11:28:44.188
363121,2012-04-11 11:31:38.455
847041,2012-04-11 11:33:47.737
363122,2012-04-11 11:41:46.759
363122,2012-04-11 11:43:14.409
363121,2012-04-11 11:46:36.318
363121,2012-04-11 11:48:31.181
363122,2012-04-11 11:55:30.03
326082,2012-04-11 11:56:40.427
363121,2012-04-11 12:03:40.091
363121,2012-04-11 12:05:07.709
363131,2012-04-11 12:06:01.417
363121,2012-04-11 12:06:36.091
847042,2012-04-11 12:07:00.776
363132,2012-04-11 12:07:15.047
363121,2012-04-11 12:08:09.935
363132,2012-04-11 12:08:49.093
363131,2012-04-11 12:10:31.923
363132,2012-04-11 12:13:14.993
847041,2012-04-11 12:14:40.143
363132,2012-04-11 12:17:27.96
847041,2012-04-11 12:18:55.95
363121,2012-04-11 12:19:48.302
363132,2012-04-11 12:22:06.591
363121,2012-04-11 12:22:51.4
546272,2012-04-11 12:24:57.607
363122,2012-04-11 12:25:27.787
363132,2012-04-11 12:28:06.923
363122,2012-04-11 12:28:27.282
363122,2012-04-11 12:29:59.752
585051,2012-04-11 12:30:55.082
363132,2012-04-11 12:31:07.947
363122,2012-04-11 12:31:28.353
363132,2012-04-11 12:32:58.139
363132,2012-04-11 12:36:07.132
363131,2012-04-11 12:36:23.478
363122,2012-04-11 12:38:12.711
363121,2012-04-11 12:40:31.218
363131,2012-04-11 12:41:30.599
363131,2012-04-11 12:44:50.444
363122,2012-04-11 12:44:57.096
363122,2012-04-11 12:46:37.969
363121,2012-04-11 12:47:45.199
363131,2012-04-11 12:51:46.226
363132,2012-04-11 12:53:08.4
363131,2012-04-11 12:56:36.308
562261,2012-04-11 12:58:54.14
363132,2012-04-11 13:05:51.559
502271,2012-04-11 13:08:12.939
363131,2012-04-11 13:11:05.076
363121,2012-04-11 13:13:20.108
363131,2012-04-11 13:14:19.38
326052,2012-04-11 13:14:48.59
363131,2012-04-11 13:15:49.529
363131,2012-04-11 13:26:32.109
363121,2012-04-11 13:27:11.603
363132,2012-04-11 13:27:51.26
326072,2012-04-11 13:29:45.138
363131,2012-04-11 13:32:35.132
363131,2012-04-11 13:35:34.428
847031,2012-04-11 13:36:17.093
363132,2012-04-11 13:41:26.31
363121,2012-04-11 13:42:24.92
363131,2012-04-11 13:46:43.369
847031,2012-04-11 13:47:09.148
363121,2012-04-11 13:47:14.159
546271,2012-04-11 13:47:30.788
363122,2012-04-11 13:48:18.717
363122,2012-04-11 13:52:49.021
847042,2012-04-11 13:53:38.718
363131,2012-04-11 13:54:15.963
363132,2012-04-11 13:56:56.886
363131,2012-04-11 14:01:43.722
363131,2012-04-11 14:03:17.661
363131,2012-04-11 14:06:17.896
363121,2012-04-11 14:10:06.512
847041,2012-04-11 14:10:29.12
363121,2012-04-11 14:11:37.02
363131,2012-04-11 14:12:27.805
363122,2012-04-11 14:12:33.831
363131,2012-04-11 14:13:58.843
363131,2012-04-11 14:15:30.599
363132,2012-04-11 14:21:10.231
472281,2012-04-11 14:26:28.58
363131,2012-04-11 14:29:10.362
562231,2012-04-11 14:29:58.921
363132,2012-04-11 14:30:20.952
562252,2012-04-11 14:33:36.639
326052,2012-04-11 14:36:27.06
363121,2012-04-11 14:36:38.907
363122,2012-04-11 14:43:40.336
847032,2012-04-11 14:44:42.74
363131,2012-04-11 14:45:05.536
363122,2012-04-11 14:45:11.579
847032,2012-04-11 14:50:18.761
363122,2012-04-11 14:52:19.436
546281,2012-04-11 14:53:01.095
363131,2012-04-11 14:53:42.719
363132,2012-04-11 14:54:55.853
363131,2012-04-11 14:56:41.339
363122,2012-04-11 14:58:17.204
363132,2012-04-11 14:59:27.166
363122,2012-04-11 15:13:06.001
363121,2012-04-11 15:21:44.593
562252,2012-04-11 15:27:59.623
616241,2012-04-11 15:31:43.452
363122,2012-04-11 15:32:11.51
363121,2012-04-11 15:36:50.355
542302,2012-04-11 15:47:23.354
363122,2012-04-11 15:49:50.387
363122,2012-04-11 15:54:15.467
363122,2012-04-11 15:55:49.56
363122,2012-04-11 15:58:49.916
363122,2012-04-11 16:00:18.587
847041,2012-04-11 16:01:19.248
847041,2012-04-11 16:03:54.642
363131,2012-04-11 16:04:18.514
363121,2012-04-11 16:04:49.712
847042,2012-04-11 16:05:15.101
363122,2012-04-11 16:05:53.996
363121,2012-04-11 16:06:19.119
363131,2012-04-11 16:08:45.926
847031,2012-04-11 16:09:12.502
363122,2012-04-11 16:10:21.531
546272,2012-04-11 16:14:14.405
363132,2012-04-11 16:14:24.757
363132,2012-04-11 16:20:01.898
363121,2012-04-11 16:20:50.35
546272,2012-04-11 16:22:49.517
502282,2012-04-11 16:24:48.046
847031,2012-04-11 16:25:14.416
363131,2012-04-11 16:26:14.61
363132,2012-04-11 16:30:31.617
585061,2012-04-11 16:30:45.046
363122,2012-04-11 16:30:52.697
847032,2012-04-11 16:34:03.609
363121,2012-04-11 16:34:58.494
363132,2012-04-11 16:35:40.822
363131,2012-04-11 16:35:55.844
363121,2012-04-11 16:37:57.323
363131,2012-04-11 16:43:24.657
363131,2012-04-11 16:47:30.88
363121,2012-04-11 16:48:02.265
847041,2012-04-11 16:48:35.837
363131,2012-04-11 16:49:04.67
363132,2012-04-11 16:50:16.405
326032,2012-04-11 16:53:33.151
363122,2012-04-11 16:53:45.612
363131,2012-04-11 16:55:09.1
363122,2012-04-11 16:56:48.406
363131,2012-04-11 16:59:45.794
363122,2012-04-11 17:01:22.726
363122,2012-04-11 17:04:46.524
363121,2012-04-11 17:05:10.274
363122,2012-04-11 17:07:42.819
363121,2012-04-11 17:08:06.631
363121,2012-04-11 17:10:59.123
363122,2012-04-11 17:12:01.703
363122,2012-04-11 17:13:28.47
363122,2012-04-11 17:16:19.072
363122,2012-04-11 17:21:23.736
326071,2012-04-11 17:23:28.79
363122,2012-04-11 17:24:14.963
363122,2012-04-11 17:25:41.34
363121,2012-04-11 17:42:09.342
363121,2012-04-11 17:43:35.83
363121,2012-04-11 17:48:28.569
363121,2012-04-11 17:49:53.688
363121,2012-04-11 17:51:18.927
363121,2012-04-11 17:58:26.671
363121,2012-04-11 17:59:53.272
363121,2012-04-11 19:05:54.348
363122,2012-04-11 19:14:52.995
363121,2012-04-11 19:16:55.598
363122,2012-04-11 19:18:46.596
363122,2012-04-11 19:43:48.173
363122,2012-04-11 19:45:15.444
363121,2012-04-11 19:57:24.8
363122,2012-04-11 19:58:27.462
363121,2012-04-11 19:58:52.159
502271,2012-04-11 20:01:39.399
562262,2012-04-11 20:01:53.421
363121,2012-04-11 20:05:57.747
326082,2012-04-11 20:06:25.255
363121,2012-04-11 20:07:37.107
326042,2012-04-11 20:18:02.254
363121,2012-04-11 20:18:08.14
363121,2012-04-11 20:42:43.373
363131,2012-04-11 21:00:10.514
585061,2012-04-11 21:03:35.218
363121,2012-04-11 21:06:10.658
847041,2012-04-11 21:06:41.341
363132,2012-04-11 21:06:49.252
363131,2012-04-11 21:09:11.269
363131,2012-04-11 21:12:50.353
562261,2012-04-11 21:14:14.625
363122,2012-04-11 21:25:13.26
847042,2012-04-11 21:30:24.086
363132,2012-04-11 21:33:34.665
363132,2012-04-11 21:37:19.631
363131,2012-04-11 21:37:38.776
847042,2012-04-11 21:44:21.446
363131,2012-04-11 21:47:12.375
363131,2012-04-11 21:49:02.957
847041,2012-04-11 21:50:28.771
363132,2012-04-11 21:50:36.882
847041,2012-04-11 21:54:11.644
585061,2012-04-11 21:56:28.468
363121,2012-04-11 21:56:45.338
847041,2012-04-11 22:07:00.418
847041,2012-04-11 22:08:53.017
363122,2012-04-11 22:09:29.977
325032,2012-04-11 22:10:34.833
363122,2012-04-11 22:11:21.836
363122,2012-04-11 22:16:52.052
363122,2012-04-11 22:21:05.388
363122,2012-04-11 22:32:09.785
363122,2012-04-11 22:39:31.581
363122,2012-04-11 22:41:21.413
363122,2012-04-11 22:49:05.337
847042,2012-04-11 22:58:06.399
847041,2012-04-11 23:03:32.689
847041,2012-04-11 23:25:18.489
363122,2012-04-11 23:25:55.652
847041,2012-04-11 23:31:00.563
847041,2012-04-11 23:32:54.955
847032,2012-04-11 23:36:12.956
363122,2012-04-11 23:36:50.319
847041,2012-04-11 23:43:46.939
363121,2012-04-11 23:59:05.085
847042,2012-04-12 00:12:34.104
847041,2012-04-12 00:12:44.081
847041,2012-04-12 00:21:09.889
847041,2012-04-12 01:14:38.099
363132,2012-04-12 01:17:53.036
363121,2012-04-12 02:09:34.22
363122,2012-04-12 02:15:28.25
363131,2012-04-12 02:46:41.396
616242,2012-04-12 03:19:02.655
363131,2012-04-12 04:05:39.01
847041,2012-04-12 07:32:36.138
847042,2012-04-12 08:16:04.149
363131,2012-04-12 08:18:52.292
363121,2012-04-12 08:29:18.257
363121,2012-04-12 08:30:55.812
363131,2012-04-12 08:40:02.115
363132,2012-04-12 08:48:41.5
847042,2012-04-12 08:50:03.517
847042,2012-04-12 08:51:41.546
363132,2012-04-12 08:53:36.603
363132,2012-04-12 09:11:28.49
847042,2012-04-12 09:26:52.359
847041,2012-04-12 09:26:59.775
847041,2012-04-12 09:49:52.026
363121,2012-04-12 09:50:14.984
363131,2012-04-12 09:51:18.513
363122,2012-04-12 09:51:24.574
363121,2012-04-12 09:56:11.532
363121,2012-04-12 10:01:43.234
847041,2012-04-12 10:16:19.983
363132,2012-04-12 10:22:56.683
363131,2012-04-12 10:29:28.059
363132,2012-04-12 10:32:19.732
363121,2012-04-12 10:38:01.014
363131,2012-04-12 10:39:00.174
847041,2012-04-12 10:42:19.6
847041,2012-04-12 10:43:51.683
363131,2012-04-12 10:45:42.087
363131,2012-04-12 10:47:12.881
363132,2012-04-12 10:50:48.017
363121,2012-04-12 10:54:37.584
363121,2012-04-12 10:56:09.716
363132,2012-04-12 10:56:49.844
363132,2012-04-12 10:59:50.102
363121,2012-04-12 11:09:10.397
363121,2012-04-12 11:16:58.272
847041,2012-04-12 11:24:36.186
363121,2012-04-12 11:27:25.493
847041,2012-04-12 11:29:28.171
847041,2012-04-12 11:40:24.598
363122,2012-04-12 11:40:54.388
847041,2012-04-12 11:45:11.319
847041,2012-04-12 11:48:41.569
847041,2012-04-12 11:51:50.874
847041,2012-04-12 11:54:59.311
847041,2012-04-12 11:59:47.919
847041,2012-04-12 12:01:25.485
363131,2012-04-12 12:03:22.071
363121,2012-04-12 12:06:42.782
363131,2012-04-12 12:09:16.142
363132,2012-04-12 12:17:00.401
847041,2012-04-12 12:21:43.158
363131,2012-04-12 12:22:05.923
363132,2012-04-12 12:25:03.508
363131,2012-04-12 12:25:19.372
363132,2012-04-12 12:28:18.609
363121,2012-04-12 12:30:52.926
847041,2012-04-12 12:32:44.374
363122,2012-04-12 12:33:13.698
363121,2012-04-12 12:33:40.225
363131,2012-04-12 12:34:44.845
585061,2012-04-12 12:36:22.19
363132,2012-04-12 12:39:24.324
363131,2012-04-12 12:39:40.204
363131,2012-04-12 12:44:26.351
326022,2012-04-12 12:48:22.815
542301,2012-04-12 12:48:25.858
363121,2012-04-12 12:48:32.743
363131,2012-04-12 12:55:54.261
363132,2012-04-12 13:00:38.946
847041,2012-04-12 13:05:01.533
363131,2012-04-12 13:05:37.227
363121,2012-04-12 13:06:10.75
616242,2012-04-12 13:06:50.324
363132,2012-04-12 13:10:14.456
363131,2012-04-12 13:10:43.482
363122,2012-04-12 13:10:50.071
363121,2012-04-12 13:11:17.286
847042,2012-04-12 13:11:39.435
363131,2012-04-12 13:12:24.09
363121,2012-04-12 13:12:57.879
847041,2012-04-12 13:21:41.948
326082,2012-04-12 13:22:45.995
363122,2012-04-12 13:23:27.807
363132,2012-04-12 13:26:36.026
363122,2012-04-12 13:31:27.968
363131,2012-04-12 13:32:34.577
363132,2012-04-12 13:47:28.799
363131,2012-04-12 13:47:44.725
363132,2012-04-12 13:50:16.225
363131,2012-04-12 13:53:47.831
363132,2012-04-12 13:56:43.216
363131,2012-04-12 13:57:06.193
326082,2012-04-12 13:58:33.202
664232,2012-04-12 13:59:20.044
363132,2012-04-12 14:00:02.53
562231,2012-04-12 14:02:53.896
363121,2012-04-12 14:05:15.859
363121,2012-04-12 14:08:31.554
363132,2012-04-12 14:09:14.929
363131,2012-04-12 14:09:31.104
363121,2012-04-12 14:18:54.755
363121,2012-04-12 14:28:34.724
326032,2012-04-12 14:29:30.462
363131,2012-04-12 14:29:37.347
363131,2012-04-12 14:31:17.145
363121,2012-04-12 14:37:04.385
363131,2012-04-12 14:39:49.115
847042,2012-04-12 14:40:53.752
363131,2012-04-12 14:41:25.933
363132,2012-04-12 14:42:47.037
585061,2012-04-12 14:46:13.351
847042,2012-04-12 14:47:23.45
585061,2012-04-12 14:47:54.069
325032,2012-04-12 14:51:11.798
363131,2012-04-12 14:53:22.855
546272,2012-04-12 14:56:12.614
326022,2012-04-12 15:04:17.563
363121,2012-04-12 15:04:58.501
562252,2012-04-12 15:11:28.364
325032,2012-04-12 15:14:58.702
325032,2012-04-12 15:21:31.386
363121,2012-04-12 15:22:40.113
363122,2012-04-12 15:25:29.873
363122,2012-04-12 15:32:00.591
363121,2012-04-12 15:34:36.336
363122,2012-04-12 15:40:45.938
585032,2012-04-12 15:41:03.847
562242,2012-04-12 15:57:35.333
363122,2012-04-12 16:00:25.59
363122,2012-04-12 16:02:04.156
363121,2012-04-12 16:02:31.761
363131,2012-04-12 16:13:49.177
847032,2012-04-12 16:16:47.081
847041,2012-04-12 16:16:48.751
585061,2012-04-12 16:17:10.719
363121,2012-04-12 16:17:46.505
363121,2012-04-12 16:20:00.946
546273,2012-04-12 16:20:43.743
363122,2012-04-12 16:21:07.709
562242,2012-04-12 16:21:41.605
363122,2012-04-12 16:22:47.134
363122,2012-04-12 16:24:25.201
363121,2012-04-12 16:24:54.99
326082,2012-04-12 16:33:01.121
562262,2012-04-12 16:36:49.699
363122,2012-04-12 16:38:45.376
363131,2012-04-12 16:42:04.993
847041,2012-04-12 16:45:36.483
363131,2012-04-12 16:46:03.691
363122,2012-04-12 16:46:45.867
363121,2012-04-12 16:49:06.254
363132,2012-04-12 16:49:59.016
363132,2012-04-12 16:51:43.915
363132,2012-04-12 16:53:30.109
363122,2012-04-12 16:59:13.934
585031,2012-04-12 17:04:39.61
326082,2012-04-12 17:07:43.369
363122,2012-04-12 17:09:43.135
562231,2012-04-12 17:09:57.761
326072,2012-04-12 17:22:47.508
363122,2012-04-12 17:22:48.116
562252,2012-04-12 17:30:02.875
363121,2012-04-12 17:34:07.297
585031,2012-04-12 17:44:46.416
562231,2012-04-12 17:45:02.029
363121,2012-04-12 17:47:16.621
585031,2012-04-12 17:58:52.094
847042,2012-04-12 18:07:28.474
847042,2012-04-12 18:13:34.957
585061,2012-04-12 18:30:37.118
616231,2012-04-12 18:45:24.053
326062,2012-04-12 18:52:36.213
363122,2012-04-12 19:02:42.101
363122,2012-04-12 19:16:20.26
363121,2012-04-12 19:16:59.702
502262,2012-04-12 19:18:36.085
363122,2012-04-12 19:18:58.601
562252,2012-04-12 19:21:09.372
562252,2012-04-12 19:28:10.858
585061,2012-04-12 19:35:43.138
363122,2012-04-12 19:44:45.857
363122,2012-04-12 20:07:03.375
326022,2012-04-12 20:07:52.886
363122,2012-04-12 20:26:43.324
363122,2012-04-12 20:32:51.763
326022,2012-04-12 20:39:30.09
502271,2012-04-12 20:43:12.438
562262,2012-04-12 20:43:34.814
363122,2012-04-12 20:46:58.782
502262,2012-04-12 20:48:35.989
326022,2012-04-12 21:01:59.511
363131,2012-04-12 21:03:07.927
363121,2012-04-12 21:04:26.063
847041,2012-04-12 21:07:50.193
326022,2012-04-12 21:14:09.507
325042,2012-04-12 21:14:23.574
585052,2012-04-12 21:16:19.328
363131,2012-04-12 21:17:37.564
502282,2012-04-12 21:18:44.201
363131,2012-04-12 21:23:15.888
502282,2012-04-12 21:23:21.556
847042,2012-04-12 21:24:45.423
363131,2012-04-12 21:25:34.587
363132,2012-04-12 21:27:27.452
363132,2012-04-12 21:29:47.248
363132,2012-04-12 21:38:10.284
363132,2012-04-12 21:42:52.223
363131,2012-04-12 21:43:16.75
363131,2012-04-12 21:55:07.866
363132,2012-04-12 21:56:17.465
363131,2012-04-12 21:59:54.084
847042,2012-04-12 22:34:26.36
363122,2012-04-12 22:37:07.662
542301,2012-04-12 23:32:09.678
847041,2012-04-12 23:47:25.029
363122,2012-04-13 00:58:57.014
363132,2012-04-13 01:08:24.854
363132,2012-04-13 01:17:57.209
363132,2012-04-13 01:19:51.416
363131,2012-04-13 01:27:52.461
363131,2012-04-13 01:35:30.262
502282,2012-04-13 01:53:23.141
363132,2012-04-13 01:56:47.483
326061,2012-04-13 02:11:21.241
363132,2012-04-13 02:12:23.038
363131,2012-04-13 02:14:28.611
363131,2012-04-13 02:43:07.365
363131,2012-04-13 02:55:14.143
363132,2012-04-13 04:18:27.97
363132,2012-04-13 04:22:27.519
363132,2012-04-13 04:30:22.198
363131,2012-04-13 08:04:25.699
363131,2012-04-13 08:10:02.155
363131,2012-04-13 08:11:46.917
562262,2012-04-13 08:13:50.948
562231,2012-04-13 08:17:53.388
363121,2012-04-13 08:22:33.569
363121,2012-04-13 08:27:55.029
363121,2012-04-13 08:29:38.966
363131,2012-04-13 08:37:32.839
363131,2012-04-13 08:39:17.076
363122,2012-04-13 08:39:49.144
363131,2012-04-13 08:41:05.63
363131,2012-04-13 08:42:49.892
562252,2012-04-13 08:44:04.193
847042,2012-04-13 08:46:44.734
363131,2012-04-13 08:48:36.922
363131,2012-04-13 08:50:02.023
363132,2012-04-13 08:52:03.891
363131,2012-04-13 08:52:28.109
363131,2012-04-13 08:54:51.456
363131,2012-04-13 08:57:07.059
363131,2012-04-13 09:01:28.398
363122,2012-04-13 09:01:35.237
363121,2012-04-13 09:06:20.745
363131,2012-04-13 09:08:40.07
363131,2012-04-13 09:10:04.051
363131,2012-04-13 09:11:28.429
363131,2012-04-13 09:12:54.292
363122,2012-04-13 09:14:28.875
363131,2012-04-13 09:17:18.965
363131,2012-04-13 09:18:47.203
363132,2012-04-13 09:19:49.909
363132,2012-04-13 09:21:18.224
363131,2012-04-13 09:29:42.82
363122,2012-04-13 09:46:50.643
847042,2012-04-13 09:48:04.185
363131,2012-04-13 09:48:44.024
363131,2012-04-13 09:49:10.205
363121,2012-04-13 09:54:18.914
363131,2012-04-13 09:55:02.681
847041,2012-04-13 09:56:08.824
363132,2012-04-13 09:57:42.729
363131,2012-04-13 10:22:31.937
363132,2012-04-13 10:27:10.4
363131,2012-04-13 10:29:05.076
363121,2012-04-13 10:29:41.249
363121,2012-04-13 10:31:17.793
363131,2012-04-13 10:35:34.844
363132,2012-04-13 10:38:43.275
847042,2012-04-13 10:40:06.74
363122,2012-04-13 10:40:55.636
363132,2012-04-13 10:42:08.8
847042,2012-04-13 10:48:24.912
363132,2012-04-13 10:48:41.135
363131,2012-04-13 10:48:57.702
363122,2012-04-13 10:53:36.306
363131,2012-04-13 10:56:48.388
363122,2012-04-13 11:04:45.359
363122,2012-04-13 11:27:28.568
363121,2012-04-13 11:42:03.769
363122,2012-04-13 11:43:18.823
363122,2012-04-13 11:54:19.4
616231,2012-04-13 11:57:04.239
847041,2012-04-13 12:01:16.054
546281,2012-04-13 12:04:36.212
585061,2012-04-13 12:05:19.509
363131,2012-04-13 12:05:21.304
363122,2012-04-13 12:05:28.503
363132,2012-04-13 12:10:12.088
363122,2012-04-13 12:12:22.219
363122,2012-04-13 12:20:13.753
363122,2012-04-13 12:25:48.649
363132,2012-04-13 12:28:47.975
562261,2012-04-13 12:31:28.302
363131,2012-04-13 12:32:33.689
363122,2012-04-13 12:34:50.37
363132,2012-04-13 12:37:47.427
363122,2012-04-13 12:38:13.873
363121,2012-04-13 12:40:28.512
363122,2012-04-13 12:46:49.597
546273,2012-04-13 12:50:48.111
363122,2012-04-13 12:51:13.545
363122,2012-04-13 13:13:10.927
363131,2012-04-13 13:14:46.978
363122,2012-04-13 13:14:54.097
363122,2012-04-13 13:16:40.853
363132,2012-04-13 13:18:02.066
363122,2012-04-13 13:24:44.473
585061,2012-04-13 13:26:23.533
363121,2012-04-13 13:27:21.217
847041,2012-04-13 13:33:13.063
363132,2012-04-13 13:34:46.368
363122,2012-04-13 13:35:11.1
363132,2012-04-13 13:38:19.238
363122,2012-04-13 13:38:44.282
363122,2012-04-13 13:44:24.902
363121,2012-04-13 13:47:08.666
326022,2012-04-13 13:47:25.637
363132,2012-04-13 13:48:06.996
585061,2012-04-13 13:48:26.685
363122,2012-04-13 13:48:38.113
847041,2012-04-13 13:51:51.073
546281,2012-04-13 13:53:35.793
363121,2012-04-13 13:56:51.494
363131,2012-04-13 14:05:20.107
363131,2012-04-13 14:08:49.738
363131,2012-04-13 14:15:57.095
363121,2012-04-13 14:20:20.711
562252,2012-04-13 14:27:51.386
363131,2012-04-13 14:28:59.464
363122,2012-04-13 14:34:46.158
326032,2012-04-13 14:42:05.278
363131,2012-04-13 14:42:13.211
847032,2012-04-13 14:45:30.005
363122,2012-04-13 14:46:06.761
363122,2012-04-13 14:48:00.678
363121,2012-04-13 14:48:58.497
363122,2012-04-13 14:49:52.289
585042,2012-04-13 14:50:31.133
363121,2012-04-13 14:50:53.462
562231,2012-04-13 14:53:58.858
363122,2012-04-13 14:55:34.086
363121,2012-04-13 14:58:21.426
562231,2012-04-13 14:59:26.876
847032,2012-04-13 15:03:16.473
363121,2012-04-13 15:07:37.916
363121,2012-04-13 15:09:22.254
363122,2012-04-13 15:17:41.218
542302,2012-04-13 15:22:26.635
363121,2012-04-13 15:31:50.856
562231,2012-04-13 15:32:56.727
363121,2012-04-13 15:35:04.479
363122,2012-04-13 15:36:16.769
363122,2012-04-13 15:38:03.513
363122,2012-04-13 15:41:38.595
363122,2012-04-13 15:43:25.57
363121,2012-04-13 15:44:00.961
363121,2012-04-13 15:45:49.499
363122,2012-04-13 15:47:03.007
363121,2012-04-13 15:47:35.012
363121,2012-04-13 15:57:08.62
325032,2012-04-13 15:57:42.393
363121,2012-04-13 15:59:07.402
363131,2012-04-13 16:00:20.583
363122,2012-04-13 16:00:28.608
363132,2012-04-13 16:01:59.305
363131,2012-04-13 16:02:19.526
363131,2012-04-13 16:04:14.182
363122,2012-04-13 16:05:29.361
363121,2012-04-13 16:06:01.76
363121,2012-04-13 16:07:58.982
585042,2012-04-13 16:08:22.73
363131,2012-04-13 16:10:55.598
363132,2012-04-13 16:12:29.429
363131,2012-04-13 16:12:54.999
363131,2012-04-13 16:20:07.287
363132,2012-04-13 16:25:47.959
363122,2012-04-13 16:35:18.374
363131,2012-04-13 16:37:04.23
363122,2012-04-13 16:37:11.569
585031,2012-04-13 16:38:57.116
363131,2012-04-13 16:40:37.89
546271,2012-04-13 16:41:38.815
363122,2012-04-13 16:42:31.812
847031,2012-04-13 16:46:34.453
585061,2012-04-13 16:47:47.323
363122,2012-04-13 16:47:56.63
363131,2012-04-13 16:49:38.442
363122,2012-04-13 16:49:45.765
585032,2012-04-13 16:50:05.113
363131,2012-04-13 16:51:47.058
363131,2012-04-13 16:53:32.985
363122,2012-04-13 16:53:42.696
326052,2012-04-13 16:56:05.595
847032,2012-04-13 16:58:27.052
363122,2012-04-13 16:59:07.722
363121,2012-04-13 16:59:53.003
363121,2012-04-13 17:01:46.791
325032,2012-04-13 17:02:05.028
616231,2012-04-13 17:04:18.482
363122,2012-04-13 17:17:41.055
326032,2012-04-13 17:21:46.166
363122,2012-04-13 17:24:02.649
363122,2012-04-13 17:25:50.735
363121,2012-04-13 17:28:08.371
363122,2012-04-13 17:30:05.55
612311,2012-04-13 17:38:28.84
363122,2012-04-13 17:39:17.436
363122,2012-04-13 17:41:14.463
562252,2012-04-13 17:41:48.942
363122,2012-04-13 17:43:08.488
363122,2012-04-13 17:50:43.06
585061,2012-04-13 17:52:11.973
